NUM_AUTORIZACION_TC,IND_ANOMALA_SVM,IND_ANOMALA_GN
916155,[-1],NA
917380,[-1],NA
835926,[-1],BAJA
884433,[-1],NA
913174,[-1],NA
919817,[-1],BAJA
863829,[-1],BAJA
809502,[-1],BAJA
932238,[-1],BAJA
889263,[-1],NA
905319,[-1],BAJA
811462,[-1],NA
912508,[-1],NA
928848,[-1],BAJA
837474,[-1],NA
818128,[-1],NA
848913,[-1],BAJA
863783,[-1],BAJA
815813,[-1],NA
836578,[-1],NA
841796,[-1],NA
909288,[-1],BAJA
820191,[-1],NA
860834,[-1],NA
909535,[-1],NA
841061,[-1],NA
900890,[-1],NA
844520,[-1],BAJA
882340,[-1],BAJA
831626,[-1],NA
852421,[-1],NA
875987,[-1],NA
848632,[-1],NA
928551,[-1],NA
833556,[-1],NA
823137,[-1],BAJA
884948,[-1],NA
824172,[-1],NA
913826,[-1],BAJA
928749,[-1],NA
808601,[-1],NA
891863,[-1],BAJA
935106,[-1],NA
827598,[-1],NA
911720,[-1],NA
865838,[-1],NA
886499,[-1],NA
894637,[-1],NA
901516,[-1],NA
902349,[-1],BAJA
933305,[-1],NA
915246,[-1],NA
908743,[-1],NA
909549,[-1],NA
937767,[-1],NA
814240,[-1],BAJA
936488,[-1],NA
810888,[-1],NA
927649,[-1],NA
830151,[-1],BAJA
843901,[-1],BAJA
845331,[-1],BAJA
851649,[-1],BAJA
856176,[-1],BAJA
865781,[-1],NA
937209,[-1],NA
936725,[-1],BAJA
933120,[-1],BAJA
875375,[-1],NA
860107,[-1],NA
933121,[-1],BAJA
829906,[-1],NA
860443,[-1],NA
881815,[-1],BAJA
810259,[-1],NA
819167,[-1],NA
839121,[-1],BAJA
844714,[-1],NA
856237,[-1],BAJA
856375,[-1],NA
856592,[-1],NA
866874,[-1],BAJA
880035,[-1],NA
891536,[-1],NA
908971,[-1],NA
908997,[-1],NA
901336,[-1],NA
829153,[-1],BAJA
839317,[-1],NA
840469,[-1],NA
840511,[-1],BAJA
872864,[-1],BAJA
911617,[-1],NA
925251,[-1],NA
884987,[-1],NA
917300,[-1],NA
810565,[-1],NA
829512,[-1],NA
876247,[-1],NA
892285,[-1],NA
909242,[-1],NA
925066,[-1],NA
924069,[-1],NA
865711,[-1],NA
840845,[-1],NA
901492,[-1],BAJA
936752,[-1],NA
925305,[-1],NA
875345,[-1],NA
852028,[-1],NA
824098,[-1],BAJA
877731,[-1],NA
825365,[-1],BAJA
868622,[-1],BAJA
804967,[-1],NA
920788,[-1],BAJA
937473,[-1],NA
907883,[-1],BAJA
909376,[-1],BAJA
900409,[-1],NA
904152,[-1],NA
933152,[-1],BAJA
936651,[-1],BAJA
916701,[-1],NA
896625,[-1],NA
865161,[-1],BAJA
866226,[-1],NA
815635,[-1],BAJA
912732,[-1],NA
892242,[-1],NA
846871,[-1],BAJA
917939,[-1],NA
921294,[-1],NA
912274,[-1],NA
912573,[-1],BAJA
916501,[-1],NA
905733,[-1],NA
907521,[-1],BAJA
909867,[-1],BAJA
931137,[-1],BAJA
896799,[-1],BAJA
897845,[-1],NA
912156,[-1],NA
928820,[-1],NA
921380,[-1],NA
900622,[-1],NA
905132,[-1],NA
906214,[-1],BAJA
900525,[-1],NA
833698,[-1],NA
824707,[-1],NA
828897,[-1],NA
824066,[-1],NA
814556,[-1],NA
860193,[-1],NA
884251,[-1],NA
891716,[-1],BAJA
908271,[-1],NA
915478,[-1],BAJA
905336,[-1],BAJA
907276,[-1],BAJA
829622,[-1],BAJA
829742,[-1],NA
920663,[-1],NA
845104,[-1],BAJA
921991,[-1],NA
851557,[-1],BAJA
861695,[-1],BAJA
919421,[-1],NA
912579,[-1],BAJA
914397,[-1],BAJA
854458,[-1],BAJA
855339,[-1],NA
882176,[-1],NA
824459,[-1],NA
880861,[-1],NA
885898,[-1],NA
815731,[-1],BAJA
816651,[-1],BAJA
821686,[-1],BAJA
935548,[-1],BAJA
857481,[-1],NA
933285,[-1],BAJA
916426,[-1],NA
925530,[-1],NA
875044,[-1],NA
902319,[-1],NA
925236,[-1],NA
836215,[-1],BAJA
824976,[-1],NA
825294,[-1],BAJA
915597,[-1],NA
914356,[-1],BAJA
920053,[-1],BAJA
821007,[-1],NA
812317,[-1],NA
829939,[-1],NA
837622,[-1],NA
844398,[-1],NA
847635,[-1],BAJA
847997,[-1],NA
865506,[-1],BAJA
866095,[-1],NA
881236,[-1],BAJA
875070,[-1],NA
909079,[-1],NA
936458,[-1],BAJA
810205,[-1],NA
805917,[-1],NA
815577,[-1],NA
836801,[-1],NA
860466,[-1],NA
865704,[-1],BAJA
883801,[-1],NA
911902,[-1],BAJA
928903,[-1],NA
894604,[-1],NA
902140,[-1],NA
893060,[-1],NA
857211,[-1],NA
807155,[-1],NA
819562,[-1],NA
852121,[-1],NA
937047,[-1],BAJA
892161,[-1],NA
824274,[-1],NA
841836,[-1],BAJA
815090,[-1],BAJA
840618,[-1],NA
895484,[-1],BAJA
810171,[-1],BAJA
836748,[-1],NA
860028,[-1],NA
865888,[-1],BAJA
881014,[-1],BAJA
885791,[-1],NA
920194,[-1],NA
810879,[-1],BAJA
879659,[-1],NA
833399,[-1],NA
874527,[-1],NA
916319,[-1],NA
932669,[-1],BAJA
890130,[-1],NA
815156,[-1],NA
837565,[-1],NA
886589,[-1],NA
864399,[-1],NA
897684,[-1],NA
810328,[-1],NA
840777,[-1],NA
824830,[-1],BAJA
870520,[-1],NA
846565,[-1],NA
846650,[-1],NA
810641,[-1],NA
919225,[-1],NA
930062,[-1],NA
933389,[-1],NA
807551,[-1],NA
840826,[-1],NA
894219,[-1],BAJA
816374,[-1],BAJA
859711,[-1],BAJA
861774,[-1],BAJA
888871,[-1],BAJA
818861,[-1],BAJA
825934,[-1],NA
837382,[-1],NA
843553,[-1],BAJA
865655,[-1],NA
873835,[-1],BAJA
887402,[-1],NA
892327,[-1],NA
912115,[-1],NA
912514,[-1],BAJA
912965,[-1],NA
928963,[-1],BAJA
837280,[-1],BAJA
838767,[-1],NA
849065,[-1],BAJA
872894,[-1],NA
898976,[-1],NA
933062,[-1],BAJA
813540,[-1],BAJA
892390,[-1],NA
845022,[-1],NA
810905,[-1],NA
910524,[-1],NA
872767,[-1],BAJA
904456,[-1],NA
905135,[-1],BAJA
920679,[-1],NA
932164,[-1],NA
897733,[-1],NA
881111,[-1],NA
830518,[-1],NA
820919,[-1],NA
932981,[-1],NA
917908,[-1],NA
916292,[-1],BAJA
914228,[-1],NA
860296,[-1],BAJA
874045,[-1],BAJA
891411,[-1],NA
898842,[-1],NA
874979,[-1],NA
909574,[-1],NA
937421,[-1],NA
820172,[-1],NA
885319,[-1],NA
837054,[-1],BAJA
810766,[-1],BAJA
819532,[-1],NA
865978,[-1],NA
873656,[-1],NA
875903,[-1],NA
881409,[-1],NA
890576,[-1],BAJA
897722,[-1],NA
901157,[-1],BAJA
912496,[-1],NA
909207,[-1],NA
916602,[-1],NA
917079,[-1],BAJA
928748,[-1],NA
937714,[-1],NA
854489,[-1],BAJA
886463,[-1],BAJA
851210,[-1],BAJA
874050,[-1],NA
847962,[-1],NA
874260,[-1],NA
886740,[-1],NA
833571,[-1],NA
835728,[-1],NA
816094,[-1],NA
921146,[-1],BAJA
878562,[-1],BAJA
857181,[-1],NA
824741,[-1],NA
874538,[-1],NA
841269,[-1],BAJA
914591,[-1],BAJA
919626,[-1],BAJA
818941,[-1],BAJA
902379,[-1],BAJA
807374,[-1],NA
818168,[-1],NA
874133,[-1],BAJA
863630,[-1],NA
837247,[-1],NA
886272,[-1],NA
874996,[-1],NA
920673,[-1],BAJA
869753,[-1],NA
925113,[-1],NA
824763,[-1],NA
826236,[-1],BAJA
859350,[-1],BAJA
833769,[-1],NA
840413,[-1],NA
850919,[-1],NA
892103,[-1],NA
933447,[-1],NA
881934,[-1],NA
820279,[-1],BAJA
837555,[-1],BAJA
908204,[-1],NA
881166,[-1],BAJA
853928,[-1],NA
913847,[-1],NA
901527,[-1],NA
909323,[-1],NA
856210,[-1],NA
806172,[-1],NA
902766,[-1],NA
846124,[-1],BAJA
829187,[-1],BAJA
865735,[-1],NA
834423,[-1],BAJA
866671,[-1],NA
885932,[-1],NA
920182,[-1],BAJA
924162,[-1],BAJA
925457,[-1],NA
860411,[-1],BAJA
889079,[-1],BAJA
837370,[-1],NA
902100,[-1],BAJA
830120,[-1],NA
836564,[-1],BAJA
859699,[-1],BAJA
837549,[-1],BAJA
916658,[-1],BAJA
862653,[-1],BAJA
898506,[-1],NA
921218,[-1],NA
806589,[-1],NA
811188,[-1],NA
881362,[-1],NA
856685,[-1],NA
931398,[-1],NA
918052,[-1],BAJA
873736,[-1],BAJA
811209,[-1],NA
912929,[-1],NA
841160,[-1],NA
831254,[-1],NA
840896,[-1],NA
804966,[-1],NA
882921,[-1],NA
837030,[-1],NA
866848,[-1],NA
841186,[-1],NA
920816,[-1],NA
856490,[-1],NA
922245,[-1],NA
847856,[-1],BAJA
900995,[-1],NA
870782,[-1],NA
847003,[-1],NA
929177,[-1],NA
837189,[-1],BAJA
935396,[-1],BAJA
913772,[-1],NA
825284,[-1],NA
896094,[-1],NA
925528,[-1],BAJA
807041,[-1],BAJA
804927,[-1],NA
881659,[-1],BAJA
897288,[-1],BAJA
820760,[-1],BAJA
862289,[-1],NA
860343,[-1],BAJA
916492,[-1],BAJA
853879,[-1],NA
806925,[-1],NA
924620,[-1],BAJA
874250,[-1],NA
830906,[-1],NA
895796,[-1],BAJA
903692,[-1],BAJA
837187,[-1],NA
889741,[-1],NA
810613,[-1],NA
876013,[-1],BAJA
912356,[-1],NA
814413,[-1],BAJA
844404,[-1],BAJA
932682,[-1],NA
912750,[-1],NA
838816,[-1],NA
871410,[-1],NA
905365,[-1],NA
890139,[-1],NA
825196,[-1],NA
897008,[-1],NA
930243,[-1],NA
848610,[-1],NA
858350,[-1],NA
924393,[-1],NA
840897,[-1],NA
920370,[-1],NA
826343,[-1],BAJA
837660,[-1],NA
876303,[-1],NA
817120,[-1],NA
901681,[-1],NA
807200,[-1],NA
860233,[-1],NA
925946,[-1],NA
934018,[-1],NA
936708,[-1],BAJA
854863,[-1],NA
898223,[-1],BAJA
928623,[-1],BAJA
856549,[-1],NA
881235,[-1],BAJA
922570,[-1],NA
932983,[-1],BAJA
841388,[-1],NA
932481,[-1],BAJA
839073,[-1],NA
892653,[-1],NA
841517,[-1],NA
824580,[-1],NA
828463,[-1],BAJA
902809,[-1],BAJA
906076,[-1],BAJA
828894,[-1],NA
841563,[-1],NA
842023,[-1],NA
848395,[-1],NA
879234,[-1],NA
827816,[-1],NA
809002,[-1],NA
890568,[-1],NA
890966,[-1],NA
895602,[-1],BAJA
896816,[-1],NA
931940,[-1],NA
870630,[-1],NA
829363,[-1],NA
858088,[-1],NA
921119,[-1],NA
934465,[-1],NA
900529,[-1],NA
900278,[-1],BAJA
872559,[-1],NA
913228,[-1],NA
862523,[-1],BAJA
826836,[-1],NA
844115,[-1],NA
926217,[-1],BAJA
921490,[-1],NA
857392,[-1],NA
873818,[-1],NA
912414,[-1],NA
912419,[-1],BAJA
921385,[-1],NA
811199,[-1],BAJA
833371,[-1],NA
844849,[-1],BAJA
850999,[-1],NA
852312,[-1],NA
855991,[-1],BAJA
927197,[-1],BAJA
811200,[-1],NA
901418,[-1],NA
927711,[-1],NA
937896,[-1],BAJA
937892,[-1],NA
887734,[-1],BAJA
824078,[-1],BAJA
824262,[-1],NA
814167,[-1],NA
804929,[-1],BAJA
805237,[-1],NA
930941,[-1],BAJA
810947,[-1],BAJA
858258,[-1],NA
851080,[-1],NA
914800,[-1],NA
876840,[-1],BAJA
915497,[-1],NA
916147,[-1],NA
925180,[-1],NA
893011,[-1],NA
917239,[-1],BAJA
822155,[-1],BAJA
825222,[-1],NA
820635,[-1],NA
815518,[-1],NA
809054,[-1],NA
805362,[-1],BAJA
832930,[-1],NA
872813,[-1],NA
892964,[-1],NA
884526,[-1],BAJA
832477,[-1],BAJA
915566,[-1],NA
901410,[-1],NA
823123,[-1],BAJA
824158,[-1],NA
820358,[-1],NA
823975,[-1],NA
819175,[-1],NA
810965,[-1],NA
852011,[-1],NA
848339,[-1],BAJA
873689,[-1],NA
897148,[-1],NA
819491,[-1],NA
891955,[-1],NA
892067,[-1],NA
897251,[-1],NA
903284,[-1],BAJA
937197,[-1],NA
897338,[-1],NA
879457,[-1],BAJA
865498,[-1],BAJA
847917,[-1],NA
852297,[-1],NA
852128,[-1],NA
812917,[-1],NA
807510,[-1],NA
866630,[-1],NA
917080,[-1],NA
880814,[-1],NA
850800,[-1],NA
901102,[-1],NA
