NUM_AUTORIZACION_TC,MON_MOVIMIENTO_QUETZALIZADO,FEC_AUTORIZACION,TIP_NEGOCIO,PAIS_ORIGEN,COD_MONEDA_ORIGEN,COD_PROD_EMISOR,NUM_CTA_DEB,COD_CLIENTE,IND_ANOMALA,IND_ESTADO_INACTIVA,PORC_RETIRO,CNT_CUENTAS_DISTINTAS,IND_DEBAJO_UMBRAL_15K,IND_SUP_15K,CNT_RETIRO_CUENTA,CNT_CAJEROS_DISTINTOS
952725,2600.0,2005-05-18 01:00:00,4584,37,29,2,11197,29546,-1,0,0.5,1,0,0,1,1
953490,2600.0,2005-05-03 00:00:00,4535,37,29,2,1106,24676,-1,0,0.57,1,0,0,1,1
953491,2600.0,2005-06-16 00:00:00,4535,37,29,2,1106,24676,-1,0,0.56,1,0,0,1,1
953492,2600.0,2005-06-20 00:00:00,4535,37,29,2,1106,24676,-1,0,0.2,1,0,0,1,1
953493,2600.0,2005-06-22 00:00:00,4535,37,29,2,1106,24676,-1,0,0.25,1,0,0,1,1
953494,2600.0,2005-10-23 00:00:00,4535,37,29,2,1106,24676,-1,0,0.12,1,0,0,1,1
953495,2600.0,2005-09-10 00:00:00,4535,37,29,2,1106,24676,-1,0,16.37,1,0,0,1,1
953496,2600.0,2005-08-15 00:00:00,4535,37,29,2,1106,24676,-1,0,0.15,1,0,0,1,1
953497,2600.0,2005-05-23 00:00:00,4535,37,29,2,1106,24676,-1,0,0.17,1,0,0,1,1
953498,2600.0,2005-05-27 00:00:00,4535,37,29,2,1106,24676,-1,0,0.25,1,0,0,1,1
953499,2600.0,2005-08-10 00:00:00,4535,37,29,2,1106,24676,-1,0,0.3,1,0,0,1,1
953500,2600.0,2005-10-20 00:00:00,4535,37,29,2,1106,24676,-1,0,0.15,1,0,0,1,1
953501,2600.0,2005-05-15 00:00:00,4535,37,29,2,1106,24676,-1,0,0.15,1,0,0,1,1
953502,2600.0,2005-07-05 00:00:00,4535,37,29,2,1106,24676,-1,0,0.19,1,0,0,1,1
953503,2600.0,2005-06-09 00:00:00,4535,37,29,2,1106,24676,-1,0,0.17,1,0,0,1,1
953504,2600.0,2005-07-18 00:00:00,4535,37,29,2,1106,24676,-1,0,0.19,1,0,0,1,1
953505,2600.0,2005-05-31 00:00:00,4535,37,29,2,1106,24676,-1,0,158.73,1,0,0,1,1
953506,2600.0,2005-06-24 00:00:00,4535,37,29,2,1106,24676,-1,0,0.33,1,0,0,1,1
953507,2600.0,2005-07-06 00:00:00,4535,37,29,2,1106,24676,-1,0,0.23,1,0,0,1,1
953508,2600.0,2005-07-13 00:00:00,4535,37,29,2,1106,24676,-1,0,0.9,1,0,0,1,1
953509,2600.0,2005-07-25 00:00:00,4535,37,29,2,1106,24676,-1,0,0.07,1,0,0,1,1
955810,1500.0,2005-11-24 16:00:00,4312,37,29,4,26720,37007,-1,0,0.11,1,0,0,1,1
956432,5400.0,2005-11-23 15:00:00,4426,37,29,5,41042,36350,-1,0,0.0,1,0,0,1,1
956433,5400.0,2005-11-08 15:00:00,4426,37,29,5,41042,36350,-1,0,0.0,1,0,0,1,1
956557,1500.0,2005-11-11 13:00:00,4371,37,29,4,38229,36655,-1,0,0.98,1,0,0,1,1
956686,4500.0,2005-11-13 16:00:00,4217,37,29,2,11197,29546,-1,0,0.33,1,0,0,1,1
956687,4500.0,2005-11-12 16:00:00,4217,37,29,2,11197,29546,-1,0,1754.39,1,0,0,1,1
956688,4500.0,2005-11-07 16:00:00,4217,37,29,2,11197,29546,-1,0,9.91,1,0,0,1,1
956842,6000.0,2005-11-06 14:00:00,3416,37,29,4,21363,23997,-1,0,0.68,1,0,0,1,1
956847,6000.0,2005-11-03 15:00:00,5158,37,29,10,40684,35477,-1,0,0.02,1,0,0,2,1
956881,3900.0,2005-11-22 15:00:00,4245,37,29,2,1106,24676,-1,0,0.08,1,0,0,1,1
956882,3900.0,2005-11-09 15:00:00,4245,37,29,2,1106,24676,-1,0,0.91,1,0,0,1,1
957165,3600.0,2005-11-18 15:00:00,5451,37,29,4,23658,21845,-1,0,0.06,1,0,0,1,1
957166,3600.0,2005-11-21 15:00:00,5451,37,29,4,23658,21845,-1,0,0.07,1,0,0,1,1
957456,3000.0,2005-11-14 15:00:00,4673,37,29,10,41181,17392,-1,0,1.99,1,0,0,2,2
957495,1500.0,2005-11-16 12:00:00,4032,37,29,2,32605,34859,-1,0,0.21,1,0,0,1,1
